cinema_id,user_id,show_id,seats_reserved,reservation_date,status
CINEMARK,599a77ba-e638-4584-bd04-cb3a6b2ec21b,fecc6307-5811-4713-849f-12a25ca8995d,5,2024-12-01T17:02:37.154144,PENDING
CINEMARK,053177ff-c9ca-432a-80bb-439a61d60560,6cdb955a-b7d3-4646-b1ff-637fcb647bbf,2,2024-12-01T17:07:13.370187,PENDING
CINEMARK,220870f6-4ae0-4766-8bc9-fcb2c15f2e0e,12d840b1-c190-416d-a864-6cbce342f0fa,4,2024-12-01T17:11:19.779369,CONFIRMED
CINEMARK,d6dc0644-6cf5-4dbf-9dcb-7cee7dffa635,e3734b64-2163-45d9-ba47-714e741fd459,4,2024-12-01T17:17:17.339016,CONFIRMED
CINEMARK,8726e0ca-a2d0-47d9-ab57-0fe118e5fef2,21e00d85-9ef3-4003-8fbf-3f9b04114b59,3,2024-12-01T16:56:01.149030,PENDING
CINEMARK,fe1d421e-86e5-4a3e-9455-8e6089d54580,714bb3a1-a850-4937-849d-8cf5299ee100,1,2024-12-01T17:07:32.633932,PENDING
CINEMARK,de9286d2-40e0-46e5-9f7f-f34cc398c3d0,e8fbd166-e575-4ff2-b31c-6f0cbb79eb99,4,2024-12-01T16:54:34.563915,PENDING
CINEMARK,5847c099-e57a-443c-8bb4-53b91d973e83,66a7dee0-be24-4be2-bd1a-312100cef975,2,2024-12-01T17:16:39.606416,CONFIRMED
CINEMARK,8da4eb83-b3ad-45ed-bfbc-1c25c1db1254,da425f38-edfb-42e8-a40d-fc759a72cfc1,1,2024-12-01T16:57:03.877097,CANCELLED
CINEMARK,004a0e0b-d122-4b04-b64f-01393a03ca79,973c1e2e-db85-4a8b-8e1f-aec8fe63dd02,3,2024-12-01T17:01:41.614014,PENDING
CINEMARK,4122fd6f-f1a1-493f-aac9-2ed0faab6a08,aa880628-283b-499e-9ea9-dba0a0029664,4,2024-12-01T17:17:14.298934,CONFIRMED
CINEMARK,516ca255-7465-4770-b3cf-e0d51aadc228,9811aca5-87e8-4de5-81c2-c6f678125149,3,2024-12-01T17:14:37.105376,CANCELLED
CINEMARK,689f04d9-1cd9-4a39-afbc-170ac52d3cee,3d08cec1-0cf7-4531-ac27-11cfb923b209,1,2024-12-01T17:09:40.204401,PENDING
CINEMARK,0bfcae88-621e-4498-9ee8-29ff50c52178,94eae06a-7cd0-4db8-aa0e-cff6dcb6785e,3,2024-12-01T16:54:18.629137,PENDING
CINEMARK,03997629-0cb5-4dca-8a17-14ef226a5e60,b8a505d4-43b0-43f4-b0ed-66dddd0c725a,4,2024-12-01T17:08:20.016270,CANCELLED
CINEMARK,be5f4859-9c90-4db5-bd52-620ec20fe8d9,f32eaf08-d0e9-48dd-a17a-f670c5d957fc,4,2024-12-01T17:08:42.274386,CANCELLED
CINEMARK,93825332-17ff-4fc2-81a1-0c1429579d5c,194857a4-f0dc-4535-bea2-27e1ccdeff54,1,2024-12-01T17:11:53.094971,PENDING
CINEMARK,a2012cb4-aed6-40fb-858c-f3a4c24a77c8,06c10aa9-32cd-49ff-a911-93afa1c14683,5,2024-12-01T16:54:28.546567,CONFIRMED
CINEMARK,00852649-01e6-4d48-aee9-bdcc64888b4b,395940e4-d7b4-41ae-91f3-c9dc94d47fb5,4,2024-12-01T17:11:41.477786,PENDING
CINEMARK,697968fb-bfca-40a6-b2ac-a33a714ceed5,a99a671f-28d6-484d-a739-343aa4dd4a83,4,2024-12-01T17:04:36.980425,PENDING
CINEMARK,8e791d13-4dd2-4f4d-9484-cac1b7ad29ce,cafc5389-33c6-4d84-975a-945d98484524,3,2024-12-01T17:13:18.500292,CANCELLED
CINEMARK,693a4056-79d7-407e-90a8-9058f0597da5,4750636f-0d1a-4086-9dfb-7320c8b420e0,4,2024-12-01T17:06:14.519505,CONFIRMED
CINEMARK,c5ed2514-9b14-4f9c-8063-2fc3d6d3462e,1faee3e1-d250-4feb-aeee-c477fda8ced5,3,2024-12-01T16:55:54.274165,CANCELLED
CINEMARK,cc849155-d537-47d3-b4af-d649e870c607,cf8d0f93-86ae-4dd3-aabb-a07afb1c2f1e,5,2024-12-01T17:12:47.698621,PENDING
CINEMARK,c0a6bb8a-485b-4539-93bc-001f601dc62c,0d673d83-e32c-44db-a1f2-68e5eef78c4b,4,2024-12-01T17:15:17.481857,PENDING
CINEMARK,a72abe66-fbec-48e7-b46d-a756e4febd02,4a86e96e-2573-45ba-bd4f-772520975822,5,2024-12-01T16:55:38.023616,CONFIRMED
CINEMARK,8e70d0e9-bed1-41d0-88a0-a619ad9cb0ec,000f803f-a9d2-4a3b-bb4a-3d208c77c0d5,4,2024-12-01T17:04:07.317154,PENDING
CINEMARK,734a438d-4ded-4aa6-a0c9-89d9eb12522e,44645b46-3c12-4080-a652-a8dddb720682,1,2024-12-01T17:19:22.826704,CONFIRMED
CINEMARK,037fd1d8-bc78-4b8d-a16e-60925dc4923b,11bfbf2e-865f-47b9-aea2-a8dddd26152e,5,2024-12-01T17:17:28.027228,CONFIRMED
CINEMARK,3deca0f4-e6d4-4f8f-841f-cabe01ce9b19,90c4860e-cab4-4d60-9259-bbd5d1b05c50,2,2024-12-01T17:17:38.073421,PENDING
CINEMARK,f9158257-cca8-4de3-a0ca-202a9d547ea1,b73065b7-6d97-4e4d-afc0-289c46582488,3,2024-12-01T17:08:00.595508,CONFIRMED
CINEMARK,6ad1e451-9370-4b82-92be-b919983816ab,61be1b29-202a-4e7f-a06b-628b89355cca,3,2024-12-01T17:01:33.131766,CANCELLED
CINEMARK,229aa120-0612-4a6c-81a1-506458707bc5,0ade436d-a3a2-4637-88d2-f2d08d1125c4,5,2024-12-01T16:55:46.062864,CONFIRMED
CINEMARK,7590f9d5-e189-444f-892e-41f9222ff115,defaae53-77c9-4686-a0e4-8ac8a3cead72,3,2024-12-01T17:18:07.245360,CONFIRMED
CINEMARK,7f263c65-594f-410f-953d-67dc0f02b51c,0f4baf33-48b1-414f-abb2-be8890264309,3,2024-12-01T17:13:26.671587,CONFIRMED
CINEMARK,62b2bb85-0f1d-4f81-b559-693915b487ef,fdd06027-3aa1-4618-b3bf-542f16db8c8e,2,2024-12-01T17:09:48.137568,CONFIRMED
CINEMARK,be4eeab6-9e71-4b9e-954a-69ede8e21d2d,40f509fd-4032-43ba-9cd3-4778b203d4f1,1,2024-12-01T17:06:11.174972,CONFIRMED
CINEMARK,af2fb239-ff6e-4667-b666-752c73a7ca9c,55994818-5f4a-43a8-bafc-84b8012197e4,5,2024-12-01T17:02:07.074945,CONFIRMED
CINEMARK,f3039c3b-4fb7-45d0-a250-2720d72378b7,cb2e5eb5-89ff-453c-8dde-eb1a73db1e06,2,2024-12-01T16:55:15.654635,CANCELLED
CINEMARK,32c7a088-13aa-494e-a023-bbc21e542f2f,d59d5161-6ded-4f76-b309-24f069b8df3f,4,2024-12-01T17:09:53.250363,CANCELLED
CINEMARK,1c733fea-19fb-4dbc-9e24-25914882d7b3,c1079a95-be8c-4840-b23e-47750789509e,2,2024-12-01T17:02:01.226857,CONFIRMED
CINEMARK,8accf6bf-64c9-4998-8227-a83b5a67a282,264d4bd9-625f-48d0-99fb-7e2ac30f6bcc,4,2024-12-01T17:03:02.765127,PENDING
CINEMARK,e4d0d759-4f0f-47b8-98e1-78ead50a9dbb,b0b450d7-a65f-4b05-9ee8-8feced45ce3c,3,2024-12-01T17:10:26.128760,PENDING
CINEMARK,05ce0ceb-c639-4175-a9f8-deeb6f37d99d,d0dc4792-96ef-4a0f-bd10-2af515cf32a7,4,2024-12-01T17:10:46.406159,CONFIRMED
CINEMARK,b4a6cf74-16ff-4747-9e69-dbb1ff4e8085,0d8d21b4-db51-48a2-b36d-32070c35cfeb,3,2024-12-01T16:56:54.812617,CANCELLED
CINEMARK,76494071-db62-40a7-bf3b-cb2153b4d20c,10880250-dd40-4e7e-9996-e5b15bfc5ee7,5,2024-12-01T17:08:32.339542,CONFIRMED
CINEMARK,ecf2b189-8c21-4d2d-8a7c-674c5b050157,115c26a1-c1af-40be-807f-885e4298f24f,5,2024-12-01T17:03:59.499283,CONFIRMED
CINEMARK,bb798061-4b24-4eac-a9e8-fd619b2fe536,35ee9f57-9c62-4271-a727-b9084c20d9e6,4,2024-12-01T17:06:42.820034,CONFIRMED
CINEMARK,48f21ceb-1fb7-478d-94ca-72cd0ef784dc,34636909-2500-4bfd-9c5f-2520c2b3bc1f,5,2024-12-01T17:06:33.260725,PENDING
CINEMARK,78cd1bc5-d713-49d2-b16b-bea9010a190b,854a43fb-cb02-4974-9012-e0caea3e652b,5,2024-12-01T17:05:51.364193,PENDING
CINEMARK,94189535-ea39-4564-98f9-f6d1073a8e69,94be9504-3216-48c4-9e93-947f5f7652d1,4,2024-12-01T17:04:15.720791,PENDING
CINEMARK,8e3b4a89-ae5d-4e84-b646-16b2d4909148,eb7cb577-defa-4c25-b301-01b04075c5e4,2,2024-12-01T17:04:26.914278,CONFIRMED
CINEMARK,9d38203f-1f4e-4c64-b26f-804dc02c96af,17e6b6dd-341e-4650-9d06-b37d88ab88b5,5,2024-12-01T16:54:07.527185,PENDING
CINEMARK,06483a85-5a61-41f1-865e-acf2bafe3d01,c453a327-149a-4e24-b6af-675d464eeee4,4,2024-12-01T16:55:26.408717,PENDING
CINEMARK,a728a73c-2634-4eaa-9a2f-299f14f1b66f,1d89aae1-3bc6-4923-a6c8-d15a2759b9d8,1,2024-12-01T17:02:07.394142,PENDING
CINEMARK,66c218c5-3eed-4c35-aaab-48f4f2afa5a3,3d82af60-e5d3-436a-9cbc-d1a1506a7044,2,2024-12-01T17:08:34.273953,CONFIRMED
CINEMARK,323ab129-c95d-46a4-8849-3a961cfa1568,89910653-0a90-48fd-9bda-9526102dc741,5,2024-12-01T16:56:18.990337,PENDING
CINEMARK,79e07902-0dfd-43f8-9524-5371161bf190,1f973297-7605-4318-8660-d29be806de20,2,2024-12-01T16:57:02.453765,CONFIRMED
CINEMARK,15bc2aaa-898a-43e5-9249-23750115a66e,ece47bab-ba98-4ead-a33c-b6cf94a46dac,2,2024-12-01T17:15:17.586101,CANCELLED
CINEMARK,a6e2014b-f680-4f7f-af19-74e74111b470,ecbd2566-275f-4daa-ad72-7683c1665fab,4,2024-12-01T16:56:36.450287,CANCELLED
CINEMARK,af91b52b-797f-4493-972e-3d2276ec21d5,4d06c204-4872-492a-a364-cc3afe2f7f1a,4,2024-12-01T17:11:52.774509,PENDING
CINEMARK,7237d199-e034-40d3-8b1e-e88307114556,db8a34b3-0849-4e99-8f1d-41393161d277,4,2024-12-01T17:06:59.591783,CONFIRMED
CINEMARK,16c7b7f6-0197-4d8e-aa76-97e9b0257196,6f8ee37a-13cc-4d0c-823f-76b1897bf0c6,2,2024-12-01T17:07:03.118184,CANCELLED
CINEMARK,38ea0859-61b2-48d5-9ac2-0ecafe70ed9b,4200251b-d595-4996-aa4b-32c4934c2be9,4,2024-12-01T17:09:31.744459,PENDING
CINEMARK,bba28a02-bba7-4b32-9040-f85e1ef22bd3,19e24723-dab1-432d-8879-420115aa0cd3,4,2024-12-01T17:01:15.533891,CANCELLED
CINEMARK,2483051c-3e5a-4d99-b69b-8032062c85c5,6de73b71-af19-4e25-980d-c923ad66a754,5,2024-12-01T16:56:03.227874,CANCELLED
CINEMARK,c7a17bba-faf4-4d6c-8807-9747141cac86,b7279791-aafe-42e3-ab44-838cf2446d05,1,2024-12-01T17:10:01.168165,PENDING
CINEMARK,432947c3-f0ba-4449-8e71-7d1c2afdc555,cbc4471e-3ce6-453d-88d4-bf56774b9985,2,2024-12-01T17:02:11.625751,PENDING
CINEMARK,e4877025-9fd7-477d-90ca-28df75fb4635,cde7f15b-a412-4f55-ad93-e65b8189a084,2,2024-12-01T17:06:37.832371,CONFIRMED
CINEMARK,0661c8f2-d46f-4cdb-90be-6ec9b3872046,704b8557-8d91-46e3-93f3-89592b36c905,1,2024-12-01T17:08:40.094589,CANCELLED
CINEMARK,cc0079d9-6c21-4b47-a991-9ddfb7a0f0e7,f2a7c0d3-e010-4f07-bc3f-636a3d6ff42c,1,2024-12-01T17:07:33.891194,CANCELLED
CINEMARK,52d060ee-40f3-44cc-aa1c-e2376ce9874f,aa9b01e4-f78f-4800-b501-f81b3ed7dfe3,3,2024-12-01T17:01:18.927422,CONFIRMED
CINEMARK,7ae08db1-6b14-48cb-b8e2-859519e640d7,d68ea83a-c582-4d9a-ba20-52298dcab251,1,2024-12-01T17:17:52.204275,PENDING
CINEMARK,af42f799-bbfa-4642-947d-12cd42a5268d,a34bad9e-9ac9-4d9a-9a9a-028790f0dba5,3,2024-12-01T16:56:01.255096,PENDING
CINEMARK,46b7711d-c551-42fb-a6b1-0757130762b6,53317176-01c9-4ae7-ba16-3773adba8bba,4,2024-12-01T16:55:34.373716,CANCELLED
CINEMARK,4dd7b8f3-ebc9-40b5-980a-c0deae88cc6e,6326bfdd-f372-4ae5-a568-cf655347266a,4,2024-12-01T16:55:09.087336,CONFIRMED
CINEMARK,efa885b6-ce18-4eec-b31f-3de9678d74fb,631eb78d-a136-4d28-80f7-7afc1edc2ca1,2,2024-12-01T17:12:50.089954,CANCELLED
CINEMARK,2a5b8ae2-0da6-4e82-9443-a26814029b26,1486aa9f-7d92-4031-97e4-7fc4141f00b7,4,2024-12-01T17:12:45.747503,CONFIRMED
CINEMARK,35e59679-aa19-4b2d-a3ff-52a08a00811d,17effe3c-9a9a-4bf9-bb42-529cddc24f47,4,2024-12-01T17:07:54.612877,CANCELLED
CINEMARK,e4b9a288-ecef-4c6c-8a93-8e384dce61d8,d93b95da-976e-4627-916d-e1cddded3dbd,2,2024-12-01T17:18:00.596690,PENDING
CINEMARK,690fe181-bad1-4f33-a81f-21d54835cf14,badb92bc-1d4f-4887-93b5-5e4d5c4ce1d7,3,2024-12-01T17:16:09.574494,CANCELLED
CINEMARK,f294f7f9-2275-4e94-96e5-3d53157f433a,69867faf-9d6d-4520-8807-c57a6feb34a1,1,2024-12-01T17:09:13.110225,CANCELLED
CINEMARK,c0a29e2f-6f0b-423a-b27c-5242d7e2e8e8,62e2e67a-ba50-4799-909c-ae8086392e71,4,2024-12-01T17:14:01.567343,CANCELLED
CINEMARK,cb893ad3-90bd-4d72-8f6f-ebca26ffdaac,f907cbce-9926-47bc-a066-642c97ac186d,2,2024-12-01T17:03:49.502976,CANCELLED
CINEMARK,92e2f702-c609-430f-85a7-5e475a8ce71a,3e7cf27d-13cb-4947-a5b2-d4ff10da6590,5,2024-12-01T17:08:28.765348,PENDING
CINEMARK,72414c5f-0564-4175-a638-272c478cbb89,9e87c5e0-e1fe-4cee-af00-4fd465a6a66c,4,2024-12-01T17:14:14.584239,PENDING
CINEMARK,fc755821-ae0e-4ecb-8023-392ed73ca618,cc0be8b5-1945-411c-8fd7-965b36b6ed50,2,2024-12-01T17:02:47.876658,CANCELLED
CINEMARK,3611e1c4-e40a-458b-be22-47cb69744a22,2ea9c866-d224-44a5-869b-3e7714bf5ac8,3,2024-12-01T17:01:55.534538,CANCELLED
CINEMARK,381645d5-dd9d-4cb8-8396-7c0fd7e1a68f,0ebf722f-b20b-44ca-ae85-5009dff11db6,4,2024-12-01T17:18:36.969249,CONFIRMED
CINEMARK,5dd0ac5e-7e8b-4e4c-ba38-ddb144d636ec,3627c4e5-1de1-4949-ba76-b1a24fc8a7d3,5,2024-12-01T17:01:36.253773,CONFIRMED
CINEMARK,b35862ee-f2da-445a-8127-e69d0a76f87a,c5e16911-57da-4bc4-b913-d2f79d3e7a1d,4,2024-12-01T17:14:35.232999,PENDING
CINEMARK,dfc61f80-c3f8-4ff1-9d95-fc55c347c262,2170b16d-558f-48ca-9936-3aeb684612f7,2,2024-12-01T17:17:34.252780,CANCELLED
CINEMARK,0119d995-c723-479e-9b7e-2c574a4c7c82,4bf97fdd-4d93-4ab3-bb94-b4d35d964806,5,2024-12-01T17:12:56.113976,CONFIRMED
CINEMARK,3d6d3336-8b80-4038-9084-189e3b7fdb2a,8b6c19a4-9eff-4da4-a2ee-e09b34a917a3,1,2024-12-01T17:02:28.916231,CANCELLED
CINEMARK,bfc67deb-05fb-4071-8f14-f7cd57c8453f,bac7671d-6510-4c53-9e55-673e3447ff14,4,2024-12-01T17:01:50.403967,CANCELLED
CINEMARK,206ef381-be0e-4dc0-a16e-fcb0971d7943,11bb3a7e-cbbc-4f67-84c4-903782b16564,5,2024-12-01T17:06:22.218238,CANCELLED
CINEMARK,4c3de9c9-825d-45f6-bfe0-06c8f073dbd5,ac284c36-ce98-42cb-aad7-e287c0f07b81,1,2024-12-01T17:03:24.773877,CONFIRMED
CINEMARK,04449382-881f-40f4-9be1-462ec172e898,95ad5ef8-a721-4887-91dd-891bdf544e5d,5,2024-12-01T17:14:42.768761,CANCELLED
CINEMARK,57915f5a-63e2-4723-bc56-fb4821e991bf,f52b1ee5-7ea1-4194-8682-4d126b29c788,3,2024-12-01T17:07:08.150781,CANCELLED
CINEMARK,773cafd7-e911-4deb-bcb4-9f2d88a0bdd7,720bf8b3-f249-4f54-b968-beda9ce789fd,4,2024-12-01T17:02:15.710985,CONFIRMED
CINEMARK,a82982ba-3867-4303-8876-45b1fec45140,9527345b-1438-49e4-8b9c-91c7af78b958,5,2024-12-01T17:06:07.938257,CANCELLED
CINEMARK,4d146448-3e8d-4071-a758-30acd8b66527,655aee44-515c-46f1-8cd4-c26b64d0bc6e,3,2024-12-01T17:15:35.174713,CONFIRMED
CINEMARK,43057af0-5c45-4e79-a2b3-6d7fd0de69c7,33ad2548-17cb-469f-8094-f2f54ab7cd67,1,2024-12-01T17:09:52.612826,CONFIRMED
CINEMARK,1b97f442-1d2f-4716-8719-cc880bcf2f84,30f3dba1-795e-4f17-bc9d-7fd2cf1b7a95,4,2024-12-01T17:05:30.345476,PENDING
CINEMARK,fb14848a-4d3c-4e1d-85c9-3531c53d79f8,458fad2c-8c74-46ff-88b7-b880463e4660,4,2024-12-01T17:06:15.267296,CONFIRMED
CINEMARK,72934024-122b-4191-b76f-e2bb11117077,25c0f8ec-9ca9-452a-8c82-d16d79dbb533,3,2024-12-01T17:12:19.399443,PENDING
CINEMARK,3e2f1305-d24e-4012-9d99-72bcca4e4665,b252023a-855e-4d6f-ab58-f3074c876ae2,1,2024-12-01T17:00:52.655905,CANCELLED
CINEMARK,bfdc8e9e-2f2b-442d-b466-a3587f684545,7a7d1d63-c801-4125-b11e-a233d9276a5e,4,2024-12-01T17:07:50.944164,CONFIRMED
CINEMARK,c1e402be-5eb6-4cb9-89a6-92e48266e330,cd5ec54b-abdd-4774-a27a-7c0a7bdb865d,5,2024-12-01T17:09:43.376258,CONFIRMED
CINEMARK,13ba4e9e-fe8d-42a6-a66e-feca4ccc26a1,0501ccb2-4dc2-43b1-95e9-0a8dd3169751,5,2024-12-01T17:04:16.386970,CANCELLED
CINEMARK,f7667e76-7adb-40f5-bb4a-cf272af3725c,c305a060-d3cd-436c-b326-28d51fe3d84d,4,2024-12-01T17:10:07.674585,PENDING
CINEMARK,0b660618-d6e8-406c-b952-16142f8b8d64,0b1a9101-0316-4e06-b728-5f76058f7aed,3,2024-12-01T17:07:28.484271,CONFIRMED
CINEMARK,59a88ee2-9fdf-4a07-944d-3e84ea181589,0b7b1313-5c74-4787-a714-32631c525746,3,2024-12-01T17:13:51.879714,PENDING
CINEMARK,24a9486d-3216-413a-9a01-2d87ad173c84,1d157df0-2863-44bb-a96b-a46954209f30,3,2024-12-01T17:19:05.572459,PENDING
CINEMARK,92924abc-2be2-4308-b017-1e1d61a5b603,905ea6e2-edb1-4af2-87f1-826bc8357962,5,2024-12-01T17:07:32.079131,PENDING
CINEMARK,26835fcb-1424-45fc-bf9e-940ac189f40b,da9eb318-d2d7-4180-954b-6a0e8acc0f20,3,2024-12-01T17:07:43.965135,CONFIRMED
CINEMARK,3d2f90e0-6e56-49cd-b5cf-47d88f4c34e2,94824c5a-ff2e-4390-a6e1-1245e6d8bc9f,4,2024-12-01T17:15:32.124912,CONFIRMED
CINEMARK,b4e2f466-c67e-48cf-838b-2eb8b0aab6b6,9d47a3ac-8dab-4384-9bcb-ed31868fe06c,3,2024-12-01T17:12:29.482008,PENDING
CINEMARK,c3dec32a-2273-4575-96eb-23d0464ff751,edc19cac-81c3-4747-838d-244123ba5af8,4,2024-12-01T17:13:53.524835,CANCELLED
CINEMARK,a7b421fd-c3e4-431a-a521-1e1624cabb24,4dabe5f6-50ff-47b4-ae84-97933fe7f4d3,3,2024-12-01T17:03:51.165802,CONFIRMED
CINEMARK,5b59ddd0-c607-4b4e-99fd-84599da685c7,cdb7b100-8797-4a08-8480-ac0d4b7cbbea,3,2024-12-01T16:55:35.613487,CONFIRMED
CINEMARK,13d7cf6b-1aeb-42ed-a609-9d77d03b06fb,4d52df58-2874-4e27-bdbd-f353bf678fce,2,2024-12-01T17:09:05.092482,CANCELLED
CINEMARK,0e851fca-755b-48ec-85ee-4bd638dd9d64,fe0df500-81b5-4d74-ba89-a7da1ac59793,3,2024-12-01T17:15:08.732776,PENDING
CINEMARK,b7b72718-fd7a-4cd9-95cc-54dfb0460c13,ebaa277f-69e8-4c34-9c94-e166444ea0fb,2,2024-12-01T17:16:17.568847,CONFIRMED
CINEMARK,8868d086-636f-44d2-9bf2-01e84cc53d1a,f7f0bd18-c544-4b14-9b60-a4891477c8b7,4,2024-12-01T17:19:19.506658,CANCELLED
CINEMARK,b98a747d-c896-4382-80f3-ada62f95bb97,f3aa7869-b3e3-48a8-be4e-f40ea99cd374,3,2024-12-01T17:11:00.525766,CONFIRMED
CINEMARK,c5c0b886-a9f2-4341-8d7f-fab845609f7c,58e2ccf1-5044-4d0d-8bef-471994a6341e,4,2024-12-01T17:13:20.124014,CANCELLED
CINEMARK,13c17eff-1827-4b3a-a4ca-4ac45bf99ccf,52d83da6-b8ad-49b0-b8df-ee52e227ecdb,5,2024-12-01T17:11:47.148167,CANCELLED
CINEMARK,0d12e750-d29c-433e-8b7c-29acaa067715,af7331d9-a2e6-4f1e-858a-dad226484246,3,2024-12-01T17:18:34.150327,CONFIRMED
CINEMARK,527806b0-aa60-4ecc-9968-b158fcd567a1,5bdc0a6f-d39d-4a27-80cb-0f2d0777ad3f,1,2024-12-01T17:19:30.809298,CANCELLED
CINEMARK,75d028ee-de37-4a9d-8e6b-bf35cef95e7b,df9f23d0-e839-465a-a015-11b427fd728c,1,2024-12-01T17:02:28.584043,CANCELLED
CINEMARK,55558f36-0c0d-4c2e-a0af-030849662ecc,cc5d6135-43c4-47df-90cd-058bd7129720,1,2024-12-01T17:00:56.250691,CANCELLED
CINEMARK,519e106b-fa8d-4726-93a7-be526e58dc06,1ae8e541-efee-4121-8d47-4d9baefc8600,4,2024-12-01T16:55:13.521061,CONFIRMED
CINEMARK,e75282ca-d956-4426-a3a6-4a10dc87abdd,fc07e93a-8033-4bfe-aff7-5d1dd2a526a5,4,2024-12-01T17:00:50.933928,CANCELLED
CINEMARK,859bc3bb-4496-4db5-8f79-992b9fa3a74f,2f39a4a5-ef75-4586-a8c3-f590c7fc9a41,1,2024-12-01T17:15:38.174378,CANCELLED
CINEMARK,118b67a7-1016-4a5e-8e47-ce0d2d79639a,4635f186-facd-4efc-a231-70904f9501af,1,2024-12-01T17:02:49.576152,CONFIRMED
CINEMARK,4ac90b6a-42e3-4aeb-806c-b976b5b2da4a,262d5e8f-3a84-4436-ab47-cf8d5643fe3f,2,2024-12-01T17:00:53.232766,PENDING
CINEMARK,5433f570-2159-46fc-be60-52363b43e733,2ccb000d-964a-49d0-b54a-1776abc78de1,1,2024-12-01T17:10:55.926055,CONFIRMED
CINEMARK,3ce07027-7c2b-4b99-8e3a-0db1559329b5,cbbb38ad-ef8c-4fde-81aa-96847fd23bf0,2,2024-12-01T17:11:24.651815,CANCELLED
CINEMARK,176d082c-31c3-4832-b976-c37757fd2a73,f1556555-f041-482c-94f0-db61b0593518,2,2024-12-01T17:16:15.304584,PENDING
CINEMARK,f6461db0-f4a8-49d9-9892-eef2670852b6,3c574b0b-f394-445f-b930-40bb62fbd197,2,2024-12-01T17:09:26.990828,CANCELLED
CINEMARK,f17daf6a-4a5c-4cd9-9842-f8103a6bcc40,76a107b8-703a-4934-b7d6-81b6d612c4d4,1,2024-12-01T16:56:31.716096,PENDING
CINEMARK,539fe4a2-f5f4-4aca-a332-09e8e067ce8c,eb48cc55-9f32-4023-9d2f-466c04ed1e52,5,2024-12-01T17:16:35.956099,CONFIRMED
CINEMARK,5e0156b4-a9ac-4767-bbd4-9e20257c051a,0f8cae5a-28e9-4fe5-9cd1-904b8e90016f,3,2024-12-01T17:10:08.317388,PENDING
CINEMARK,8693781c-94e3-456e-8240-fa84cdb02d1c,417a5d90-66f6-47cd-bd72-7614a6f64678,3,2024-12-01T17:19:28.576557,PENDING
CINEMARK,c0601400-4c83-4b96-ace7-d9a6d81f5663,fe48b8b0-24eb-469e-95d5-d15273418617,1,2024-12-01T16:55:45.614729,CANCELLED
CINEMARK,a0907d14-546a-4f00-9986-7bbb3f811e9e,3f745865-c56e-4cb2-92d9-620ccd18308b,4,2024-12-01T17:05:31.323783,CANCELLED
CINEMARK,5a759c26-4033-4053-8ade-54867479c0eb,b0125554-c378-4825-a453-b13a8ef1f471,5,2024-12-01T17:11:14.192810,PENDING
CINEMARK,eb5b0d67-af3f-4b5e-a5ad-d2ed2b5d8449,bce2cdb4-4c8a-4d92-a530-757b14fc54b7,1,2024-12-01T17:00:59.486514,CANCELLED
CINEMARK,98b4ad1b-a8b4-4e64-93a8-1e59fc792c4b,5d17d406-0614-4f7f-b3d2-3d48171b670d,5,2024-12-01T17:12:08.150316,PENDING
CINEMARK,8f3ce270-2c56-498f-804e-320d96f1edfa,7031c53b-ec80-45a9-820f-ad106d3ef714,2,2024-12-01T17:04:49.287345,CANCELLED
CINEMARK,a9f24fd3-1374-4aaf-847c-f87205ae578b,f235d29a-c0fa-4c4a-9e8e-d165bcd71880,5,2024-12-01T17:08:10.589150,CANCELLED
CINEMARK,07c1b68d-2e8c-4931-8c93-21845324362b,12eba222-9bc0-42e3-863b-99c6a21e5703,1,2024-12-01T17:05:58.421711,CONFIRMED
CINEMARK,f30033a3-cf6f-4dce-8a1e-a91fa9a50109,55014e39-cbd2-4cb8-98fe-81dc09181f0c,1,2024-12-01T17:03:55.545268,CONFIRMED
CINEMARK,f5fa3f9c-7db2-4276-a14a-110f0d66dda9,2cd26bab-5a6c-4563-a0af-8bd567e76693,4,2024-12-01T17:05:50.797671,CANCELLED
CINEMARK,a9d868d7-9c9a-446b-8e00-c8562965d9b6,59cea2bf-ba56-4876-9993-4f1a142252d1,1,2024-12-01T17:03:30.854942,CONFIRMED
CINEMARK,c225587d-266d-4404-ad53-82ef4f19eb24,b74cc73c-8d90-4a0e-b32d-7ebac5364346,3,2024-12-01T17:12:00.279669,PENDING
CINEMARK,016fcfb5-9637-4a7d-8335-920f74066129,49b75ddc-94d5-4fb9-9ffc-b795e73ba11c,2,2024-12-01T16:56:17.359281,PENDING
CINEMARK,0462f089-79bf-4795-8621-4e40a2023a8d,aa77b611-f98c-426f-ae9f-100b1166f978,3,2024-12-01T17:18:22.092226,PENDING
CINEMARK,9f3838c1-5e05-4695-8cf5-e0b221728817,2bf711f9-d477-49ce-94a2-bdd20e69b8c3,5,2024-12-01T17:18:33.000373,CONFIRMED
CINEMARK,1d0df52e-f154-4250-8dee-83cca546b524,8bbe8bee-e077-4240-9615-7b926c48013e,2,2024-12-01T16:55:41.430710,CANCELLED
CINEMARK,3a094e31-c313-4c10-97fe-c0b110e93cc4,6833b065-3a57-4d62-87ca-0847a736afdc,4,2024-12-01T17:02:04.634097,CONFIRMED
CINEMARK,8d923ea4-14e5-4b07-afd7-f4484d648f49,a6361071-7950-499e-beac-33b862cf9657,1,2024-12-01T17:03:14.538657,CONFIRMED
